QKEY,pre_accuracy,pre_percentile,pre_average_difficulty,pre_self_difficulty,Q1_W1,Q2_W1,Q3_W1,Q4_W1,Q5_W1,Q6_W1,Q7_W1,Q8_W1,Q9_W1,Q10_W1,Q11_W1,Q12_W1,Q13_W1,Q14_W1,Q15_W1,Q16_W1,Q17_W1,Q18_W1,Q19_W1,Q20_W1,post_accuracy,post_percentile,post_average_difficulty,post_self_difficulty,WEIGHT_W1
2001797,13,60,5,3,5,3,1,3,3,3,1,2,3,5,3,1,1,3,5,5,5,1,4,3,12,50,5,4,1.0
2001798,20,100,7,9,2,2,1,4,2,2,5,2,3,2,3,2,3,2,5,3,4,3,4,1,20,97,9,9,1.0
2001799,17,95,6,8,3,2,1,3,1,1,1,2,1,5,2,3,1,2,3,3,1,2,4,5,14,92,8,7,1.0
2001800,15,80,6,4,2,2,1,3,3,5,3,2,3,5,1,4,1,2,1,4,2,1,4,1,13,54,5,7,1.0
2001801,16,26,3,3,4,3,3,3,1,5,1,2,1,5,3,1,1,2,2,3,5,1,1,4,17,30,3,3,1.0
2001802,10,60,5,5,2,2,2,3,3,5,3,2,2,5,5,4,5,2,4,3,2,3,4,1,10,50,8,8,1.0
2001803,18,68,4,3,4,2,5,3,3,5,3,2,3,5,4,4,2,2,4,5,5,3,5,4,17,73,5,4,1.0
2001804,12,100,2,1,4,2,5,2,2,2,4,5,3,3,2,4,3,1,1,1,5,2,4,4,10,91,1,3,1.0
2001805,18,69,6,6,2,5,2,3,3,5,3,5,3,5,3,3,1,5,5,1,2,4,4,3,18,70,7,8,1.0
2001806,16,85,4,3,2,5,1,3,3,5,1,2,3,5,3,4,1,2,1,1,2,1,4,1,15,75,4,4,1.0
2001807,10,49,6,6,3,5,4,3,3,5,4,2,3,5,3,4,3,4,4,5,2,1,3,3,10,49,6,8,1.0
2001808,20,86,10,5,4,4,3,2,1,4,5,3,1,5,2,5,3,5,3,5,1,5,4,1,20,90,9,6,1.0
2001809,19,94,6,1,2,2,2,3,1,5,3,2,3,5,4,1,1,2,4,5,1,1,4,1,19,90,6,1,1.0
2001810,15,76,4,4,2,2,5,3,1,5,4,1,1,5,3,4,1,4,1,2,2,1,5,2,11,37,7,6,1.0
2001811,16,79,9,9,2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,4,1,1,16,90,9,9,1.0
2001812,15,66,8,9,2,1,3,1,1,1,1,1,1,1,1,3,3,4,1,1,1,1,1,1,16,73,8,7,1.0
2001813,15,50,4,4,4,2,1,3,3,1,4,2,3,5,3,4,5,4,5,1,5,3,1,4,14,50,5,5,1.0
2001814,19,88,9,8,4,5,5,4,4,3,1,3,2,2,5,5,2,1,2,4,1,4,4,4,15,81,8,9,1.0
2001815,18,91,1,1,2,2,3,3,3,5,3,2,4,5,4,3,5,4,4,5,5,1,4,3,15,83,3,3,1.0
2001816,10,50,6,6,1,3,1,2,5,4,2,5,1,4,3,4,2,1,2,3,4,1,1,5,6,31,7,9,1.0
2001817,19,63,9,8,3,1,3,3,3,4,3,2,1,3,4,2,5,4,4,3,4,4,4,1,19,66,7,8,1.0
2001818,17,80,5,2,2,2,1,3,3,5,1,2,3,5,2,1,5,4,5,1,1,3,1,3,15,75,5,3,1.0
2001819,16,68,7,6,2,2,5,3,1,5,1,2,1,5,3,3,5,4,4,1,5,3,4,3,13,48,7,7,1.0
2001820,4,20,3,5,2,5,1,3,1,5,1,2,1,5,1,3,1,2,4,1,5,1,4,1,3,10,3,8,1.0
2001821,15,70,5,3,2,2,1,3,4,5,3,1,1,5,4,4,1,3,5,5,2,1,4,1,13,59,7,7,1.0
2001822,15,84,4,1,1,2,3,3,2,5,3,3,1,5,2,1,5,2,5,5,2,3,4,2,10,64,6,3,1.0
2001823,15,80,8,3,2,2,3,3,3,5,4,2,4,5,1,4,1,2,4,4,5,3,5,3,15,70,9,5,1.0
2001824,16,70,4,2,4,2,4,3,3,5,3,2,2,5,2,4,5,4,4,5,5,3,4,4,14,60,4,4,1.0
2001825,18,85,4,1,2,2,1,3,1,5,4,2,5,5,5,4,1,2,4,1,5,3,4,1,18,85,5,2,1.0
2001826,17,70,5,3,1,2,5,3,1,5,2,2,4,5,4,2,1,2,5,1,5,1,5,3,15,50,7,6,1.0
2001827,12,45,4,6,2,2,4,3,1,5,3,1,1,5,2,3,5,2,5,1,5,1,4,2,10,47,6,7,1.0
2001828,5,20,5,10,3,2,3,3,3,5,4,3,1,4,4,2,3,4,4,3,5,1,4,2,5,20,5,10,1.0
2001829,16,85,5,3,2,2,1,3,1,5,2,2,1,5,2,4,5,1,4,1,5,1,5,1,14,75,6,5,1.0
2001830,18,74,6,3,4,2,1,3,3,5,2,2,1,5,2,4,1,2,4,1,1,1,5,3,15,62,7,7,1.0
2001831,10,55,4,3,2,2,1,3,1,5,3,1,5,5,3,4,1,2,4,1,1,1,4,1,8,35,4,8,1.0
2001832,7,40,5,8,2,2,1,3,3,5,4,2,1,5,4,4,1,4,4,1,2,3,4,1,10,51,8,8,1.0
2001833,15,75,3,3,2,2,2,3,3,5,3,1,1,5,5,4,5,3,4,1,5,1,4,2,15,75,4,4,1.0
2001834,12,60,7,4,4,2,3,3,2,5,4,2,2,5,3,2,2,2,4,5,5,3,2,2,10,60,10,7,1.0
2001835,19,91,5,3,2,2,3,3,1,5,3,1,1,5,4,4,5,2,5,1,1,1,4,1,19,91,7,5,1.0
2001836,15,77,5,3,2,2,3,3,3,5,2,2,1,5,2,4,5,2,4,5,5,1,4,4,17,82,5,3,1.0
2001837,15,80,6,5,2,2,1,3,1,5,3,2,1,5,1,3,1,2,4,1,2,1,1,2,16,80,7,5,1.0
2001838,19,91,2,2,1,1,3,5,3,5,5,5,5,1,4,5,5,3,1,5,1,1,5,5,16,76,4,4,1.0
2001839,18,80,4,2,2,2,5,3,3,5,3,2,4,5,2,4,5,2,4,1,1,1,4,1,18,84,4,3,1.0
2001840,16,80,4,3,3,2,5,3,3,1,3,3,3,1,3,4,5,5,5,5,5,1,4,4,10,21,10,10,1.0
2001841,15,70,5,3,3,2,3,3,3,5,2,2,3,5,4,4,5,4,5,3,2,1,4,3,8,25,8,7,1.0
2001842,12,55,6,7,4,2,5,3,3,5,2,2,4,5,2,4,5,2,4,1,1,1,4,1,13,63,6,6,1.0
2001843,18,81,6,3,2,2,5,3,3,5,4,2,3,5,3,4,1,2,4,1,5,1,4,3,15,69,6,4,1.0
2001844,13,50,3,3,2,2,1,3,3,5,1,4,2,5,1,4,5,4,5,1,5,1,4,1,9,41,4,6,1.0
2001845,15,80,5,4,3,2,3,3,2,5,4,2,3,3,3,1,5,1,4,5,2,4,4,2,15,65,7,7,1.0
2001846,14,75,5,7,2,1,3,3,1,5,3,2,3,5,2,4,1,2,5,5,5,1,4,1,15,70,4,5,1.0
2001847,19,98,1,1,2,3,1,3,1,5,2,2,2,5,3,4,5,2,5,5,5,1,4,1,19,99,1,1,1.0
2001848,20,70,6,3,3,5,5,3,5,5,3,2,2,5,3,4,1,2,5,1,2,1,5,4,8,32,9,8,1.0
2001849,13,50,6,6,4,3,4,4,5,4,2,5,5,5,1,5,1,1,1,2,4,2,2,1,13,50,7,6,1.0
2001850,5,31,6,6,3,5,3,3,2,5,3,3,3,5,3,4,3,5,4,3,1,2,4,3,3,18,7,7,1.0
2001851,15,72,7,7,1,5,1,3,3,5,1,1,3,5,1,4,5,2,5,1,5,3,4,3,12,50,6,7,1.0
2001852,18,81,4,2,3,2,3,5,1,5,4,2,3,5,5,4,3,2,4,5,1,1,1,4,12,39,5,7,1.0
2001853,17,73,5,3,2,2,4,3,3,5,1,2,4,5,1,4,5,2,5,1,5,1,4,4,15,55,5,4,1.0
2001854,9,50,8,6,4,3,4,3,3,5,4,3,1,5,3,4,5,4,5,2,1,2,4,3,8,40,7,6,1.0
2001855,13,55,7,7,2,2,5,3,1,5,1,2,3,5,3,4,1,2,5,2,5,1,4,1,14,65,9,9,1.0
2001856,20,100,6,4,2,2,3,3,1,1,3,2,1,5,4,4,1,3,4,1,1,1,4,4,18,96,3,3,1.0
2001857,14,73,6,4,2,2,5,5,4,5,4,1,1,4,3,4,5,3,4,3,1,3,4,3,8,48,9,9,1.0
2001858,17,76,4,3,2,1,3,1,3,5,4,2,1,5,3,4,1,4,5,5,2,1,1,4,13,56,5,6,1.0
2001859,20,85,6,7,4,4,1,2,5,4,2,4,3,4,2,2,5,3,3,1,2,4,4,2,20,74,7,6,1.0
2001860,16,70,5,4,2,2,1,3,3,5,4,2,5,5,3,4,5,2,4,1,2,1,4,1,15,70,5,4,1.0
2001861,15,61,5,4,2,2,1,3,3,5,3,2,4,5,3,4,1,2,4,1,1,1,4,5,12,57,7,7,1.0
2001862,5,30,3,4,2,2,1,3,3,5,1,1,2,5,2,4,1,2,4,1,1,1,4,1,6,25,3,5,1.0
2001863,18,91,4,1,2,2,1,3,3,5,3,2,4,5,3,4,1,2,1,3,2,1,4,3,15,51,6,4,1.0
2001864,20,90,4,2,3,2,2,3,3,5,3,2,2,5,1,4,1,4,4,5,5,1,5,2,20,90,4,2,1.0
2001865,18,89,5,3,3,2,1,3,1,5,4,2,1,5,3,4,1,1,4,1,5,4,4,1,6,26,6,10,1.0
2001866,13,60,7,4,3,5,3,3,3,5,3,3,1,5,1,4,5,2,4,5,1,4,4,4,8,40,7,7,1.0
2001867,10,50,5,5,3,3,1,3,4,4,1,2,3,5,3,3,5,2,5,1,1,1,5,1,10,50,5,5,1.0
2001868,17,94,5,2,2,2,4,3,1,5,2,2,4,5,3,4,5,4,4,5,5,1,4,1,15,83,9,7,1.0
2001869,16,70,6,4,3,2,3,3,3,5,3,2,4,5,4,4,1,3,4,1,2,1,4,4,10,40,5,6,1.0
2001870,18,87,7,2,2,2,4,3,3,5,2,2,4,5,5,1,1,3,4,1,5,4,4,1,15,72,7,6,1.0
2001871,15,50,5,5,2,2,1,1,3,4,3,2,2,5,3,3,5,2,4,1,2,3,4,3,10,43,6,6,1.0
2001872,20,92,6,1,2,2,1,3,3,5,3,2,3,5,2,4,5,2,2,1,1,1,4,1,18,87,2,2,1.0
2001873,18,87,5,2,2,2,1,3,3,5,1,2,2,5,3,4,5,1,1,1,1,5,1,3,16,68,7,5,1.0
2001874,18,82,2,4,1,5,1,3,4,2,4,3,1,5,1,1,1,3,1,3,4,1,5,3,16,77,7,8,1.0
2001875,16,65,8,6,2,2,1,3,3,5,1,2,4,5,2,4,3,2,4,1,1,3,4,1,15,75,9,7,1.0
2001876,15,59,8,7,4,4,3,3,3,5,4,2,1,2,1,1,4,2,4,1,1,3,4,4,15,60,7,8,1.0
2001877,12,54,2,2,3,2,1,3,1,5,4,2,1,5,5,4,1,1,4,3,5,1,4,1,10,49,3,3,1.0
2001878,10,50,3,3,2,2,3,3,3,5,2,2,3,5,3,4,5,2,4,1,1,1,4,4,10,50,3,4,1.0
2001879,16,80,6,3,5,2,1,3,3,5,4,2,2,5,3,4,5,4,5,1,2,3,4,3,15,80,8,5,1.0
2001880,17,80,7,4,3,4,3,3,3,3,2,3,1,5,3,3,5,4,4,1,4,1,4,2,12,54,9,8,1.0
2001881,13,52,5,5,3,2,3,3,3,5,3,1,3,5,3,4,5,2,5,5,5,3,5,1,11,50,6,6,1.0
2001882,16,90,7,2,3,2,4,3,3,5,4,2,3,5,2,4,5,4,5,5,2,3,4,3,16,90,8,2,1.0
2001883,10,50,5,5,2,2,3,3,3,5,1,1,1,5,5,4,5,2,4,1,5,1,4,1,5,50,5,6,1.0
2001884,18,87,5,1,3,3,3,1,3,5,1,2,1,4,3,4,1,4,4,1,5,1,1,3,12,51,7,7,1.0
2001885,20,91,4,1,4,2,1,3,3,5,3,2,5,5,2,4,1,4,4,5,1,1,4,3,17,69,7,4,1.0
2001886,10,50,7,8,1,2,2,3,3,2,3,2,1,5,5,5,2,4,4,5,2,4,4,3,9,51,8,8,1.0
2001887,17,80,4,2,3,2,1,3,3,4,4,2,2,5,3,4,3,4,4,5,1,1,4,1,13,70,5,5,1.0
2001888,10,50,4,4,1,3,1,2,3,5,5,1,3,5,5,3,5,1,4,5,4,2,4,2,8,31,5,6,1.0
2001889,19,91,7,1,4,5,3,3,3,5,1,2,2,5,1,4,5,2,4,1,5,3,3,3,13,65,7,3,1.0
2001890,18,81,7,6,3,3,1,3,3,5,4,2,2,5,4,4,1,2,5,4,1,1,4,5,13,51,8,8,1.0
2001891,20,99,7,2,2,2,1,3,3,5,4,2,1,5,3,4,5,2,4,1,1,1,4,4,10,53,6,6,1.0
2001892,14,61,5,3,5,2,2,3,3,4,4,1,4,5,1,4,5,2,4,5,5,2,3,4,10,57,7,6,1.0
2001893,20,62,7,4,4,5,1,5,2,5,3,4,1,3,1,1,5,3,1,1,5,4,1,4,15,36,4,8,1.0
2001894,16,80,5,3,2,2,1,3,3,5,3,2,1,5,2,4,5,2,4,5,5,1,4,2,10,62,7,5,1.0
2001895,11,54,6,7,4,5,3,3,3,4,4,3,1,5,5,4,4,1,1,5,4,2,5,4,6,27,6,10,1.0
2001896,15,50,5,2,2,2,4,3,1,5,3,2,1,5,1,2,1,4,5,5,2,1,3,4,10,50,5,7,1.0
2001897,19,81,3,1,2,2,1,3,3,5,3,2,4,5,2,3,5,4,4,1,2,1,4,1,15,80,7,4,1.0
2001898,18,75,4,2,2,2,1,3,3,5,4,2,4,5,2,4,5,4,4,1,1,3,4,1,16,80,5,3,1.0
2001899,9,51,7,6,4,3,2,3,2,5,2,1,1,5,4,2,1,3,4,1,1,3,3,4,5,14,10,10,1.0
2001900,15,70,6,3,3,2,1,3,1,5,3,2,1,5,1,4,5,2,4,3,1,1,4,1,11,40,8,8,1.0
2001901,10,45,6,6,2,2,1,3,3,5,4,1,2,5,1,4,5,2,5,5,5,1,4,1,4,21,8,9,1.0
2001902,16,81,5,2,3,2,1,3,3,5,4,2,1,5,1,4,5,4,4,1,5,1,4,1,15,75,6,3,1.0
2001903,18,81,5,3,2,2,1,3,1,5,1,2,4,5,4,4,3,2,5,1,1,1,4,1,11,44,7,7,1.0
2001904,15,90,8,5,4,2,5,3,1,5,4,1,4,5,3,4,1,2,4,3,5,1,4,1,12,80,8,5,1.0
2001905,12,70,7,7,3,5,4,3,1,5,3,3,4,5,3,2,5,2,4,5,1,4,5,3,9,51,7,8,1.0
2001906,15,61,6,2,2,5,3,3,3,5,2,1,1,5,3,4,1,2,4,1,1,1,4,1,10,50,5,5,1.0
2001907,14,50,4,3,2,2,3,3,1,5,3,2,2,5,2,4,1,2,4,5,1,4,4,4,10,50,5,4,1.0
2001908,13,65,6,4,3,2,1,3,3,1,3,2,4,5,3,4,1,2,5,1,5,1,4,4,15,75,6,4,1.0
2001909,20,91,6,3,4,2,2,5,1,5,3,2,1,5,2,3,1,1,5,3,2,1,5,2,18,77,7,3,1.0
2001910,10,70,7,7,4,1,1,1,2,2,1,1,2,3,3,1,1,2,4,5,3,3,2,4,6,35,8,8,1.0
2001911,15,85,2,2,3,5,2,3,3,5,3,1,3,5,2,1,1,2,1,1,5,1,4,2,11,53,4,5,1.0
2001912,17,78,3,2,2,2,1,3,3,5,1,2,1,5,4,4,5,2,4,5,1,1,4,1,19,76,2,1,1.0
2001913,17,82,5,2,3,2,3,3,3,5,3,1,2,5,3,1,5,2,4,1,3,4,5,4,10,40,8,10,1.0
2001914,20,100,2,2,3,5,1,4,3,5,4,3,2,5,1,5,5,1,3,5,1,5,1,1,20,100,2,2,1.0
2001915,18,70,4,2,2,2,1,3,3,5,2,2,1,5,2,4,5,4,5,1,5,1,4,4,15,60,7,5,1.0
2001916,12,53,8,7,2,2,1,3,3,5,3,2,2,5,3,4,5,4,4,1,5,1,4,3,10,51,7,6,1.0
2001917,20,70,6,4,3,2,3,3,3,5,4,2,1,5,3,4,1,4,4,1,1,1,4,3,18,68,6,5,1.0
2001918,10,50,5,5,2,2,3,3,3,5,2,2,1,5,1,4,5,1,5,1,2,1,4,5,13,50,5,5,1.0
2001919,18,80,3,1,2,2,1,3,3,5,4,2,3,5,2,4,5,4,4,1,1,3,4,1,16,75,5,2,1.0
2001920,17,80,10,3,4,2,1,3,3,5,4,2,1,5,3,4,1,2,2,5,5,1,4,3,17,91,7,2,1.0
2001921,17,51,5,5,3,2,2,3,3,2,2,3,3,5,3,4,5,2,4,5,5,4,5,3,15,26,5,5,1.0
2001922,15,56,9,3,3,2,5,3,3,5,4,2,2,5,3,4,3,1,4,5,5,2,4,2,15,42,8,3,1.0
2001923,18,90,5,1,2,2,1,3,1,5,1,1,4,5,3,4,3,3,4,1,2,1,4,2,15,71,5,5,1.0
2001924,15,50,7,7,1,5,3,3,3,5,3,1,2,5,3,4,3,4,2,5,1,4,4,3,10,25,9,9,1.0
2001925,18,85,6,3,2,2,1,3,3,5,2,2,1,5,1,4,3,2,5,1,5,1,4,5,15,76,6,4,1.0
2001926,12,60,6,4,3,2,1,3,3,5,4,2,2,5,2,4,5,4,1,1,1,5,4,3,12,60,5,4,1.0
2001927,7,59,7,5,2,1,2,3,1,1,1,2,1,5,1,1,5,5,1,4,1,1,1,1,10,65,7,6,1.0
2001928,10,25,4,7,3,2,3,3,1,5,3,1,2,5,3,4,1,2,5,5,1,1,5,1,12,40,4,5,1.0
2001929,18,80,4,3,2,2,1,3,3,5,2,2,2,5,3,4,1,2,4,1,5,1,4,1,12,41,6,6,1.0
2001930,15,70,5,2,2,2,2,3,3,4,4,2,2,5,5,4,5,1,4,5,2,1,4,2,10,40,8,7,1.0
2001931,13,55,4,2,3,3,1,3,1,5,3,1,1,5,2,4,5,2,1,1,2,3,5,3,10,29,5,6,1.0
2001932,17,80,4,2,2,2,1,3,1,5,1,2,2,5,2,4,1,2,4,1,1,1,4,1,17,77,6,3,1.0
2001933,20,100,4,1,2,2,1,3,3,5,1,2,3,5,2,4,5,4,4,1,1,1,4,1,17,88,4,1,1.0
2001934,16,75,5,3,3,2,3,3,3,5,1,1,3,5,3,3,1,4,5,5,5,1,4,1,10,50,6,7,1.0
2001935,19,90,4,2,4,2,2,3,3,5,3,1,2,5,1,2,1,4,5,4,5,1,4,3,15,72,7,4,1.0
2001936,18,88,4,2,2,2,5,3,3,5,4,2,1,5,3,4,1,3,4,1,1,3,4,1,15,81,6,4,1.0
2001937,15,73,6,9,2,1,3,3,4,2,5,2,5,4,1,1,1,5,3,5,2,1,1,5,10,78,9,10,1.0
2001938,20,70,3,1,2,2,1,3,1,3,2,1,1,5,5,4,5,2,4,5,5,4,4,1,18,60,5,2,1.0
2001939,13,47,9,5,2,2,5,3,3,1,3,2,3,5,2,4,5,5,4,1,2,4,5,1,10,36,7,9,1.0
2001940,13,50,6,5,2,2,5,3,1,5,4,1,1,1,1,2,5,3,4,2,5,1,4,5,10,50,7,9,1.0
2001941,20,79,1,1,5,1,1,5,3,1,1,1,1,2,4,1,1,3,2,1,5,2,1,2,20,82,3,2,1.0
2001942,16,70,5,3,2,2,1,3,1,5,1,2,4,5,5,4,5,2,5,1,1,1,4,3,12,68,7,3,1.0
2001943,18,90,5,2,2,2,1,3,1,1,1,2,5,5,1,4,1,4,4,3,1,1,4,1,14,70,6,6,1.0
2001944,15,77,6,3,3,3,1,3,3,4,2,2,1,5,3,1,5,5,4,1,2,4,4,4,10,52,8,8,1.0
2001945,10,50,5,6,4,2,3,3,1,5,4,3,1,1,3,4,1,1,4,1,5,1,5,1,14,39,7,7,1.0
2001946,9,20,3,6,2,5,3,3,3,5,4,1,1,5,4,2,1,2,5,1,5,1,4,3,5,5,4,9,1.0
2001947,12,50,6,4,2,5,3,3,3,5,3,2,1,5,2,4,1,4,5,1,1,1,1,4,13,50,6,5,1.0
2001948,18,80,4,1,2,2,1,3,1,5,1,2,1,5,4,4,1,4,4,5,1,1,4,1,16,62,7,4,1.0
2001949,19,53,4,2,4,3,3,1,3,3,1,2,3,5,1,3,4,2,5,1,5,3,5,3,10,68,7,8,1.0
2001950,20,85,1,1,2,2,3,3,1,5,2,3,2,5,1,4,5,4,1,1,1,4,1,1,10,46,5,5,1.0
2001951,16,68,3,1,2,2,2,3,3,5,1,1,1,5,3,1,1,2,2,1,5,1,1,3,14,74,4,4,1.0
2001952,12,44,7,5,2,5,5,3,3,5,2,2,3,5,4,1,5,2,4,1,2,1,5,1,9,39,5,8,1.0
2001953,17,85,3,2,4,5,3,3,1,5,4,2,1,5,3,1,5,4,4,5,5,1,1,1,14,75,4,3,1.0
2001954,12,67,5,3,2,2,5,3,1,5,1,1,1,5,3,4,1,4,1,1,1,1,4,2,8,42,8,6,1.0
2001955,10,31,5,9,2,1,1,3,5,3,3,2,1,5,4,2,5,3,4,2,2,2,5,2,10,26,5,8,1.0
2001956,13,56,6,6,3,3,3,3,3,5,3,2,1,5,1,2,5,4,3,5,5,4,1,4,12,57,8,8,1.0
2001957,17,70,6,3,1,2,1,3,3,5,4,2,5,5,1,4,5,4,4,1,1,1,5,4,12,50,7,7,1.0
2001958,18,74,4,1,3,2,1,5,1,5,1,1,1,5,3,4,1,2,5,1,1,1,4,1,14,50,5,3,1.0
2001959,17,75,5,3,2,2,1,3,3,5,3,2,4,5,1,3,1,2,4,1,1,1,4,1,18,79,5,2,1.0
2001960,15,80,6,4,2,2,3,3,3,5,2,2,3,5,3,4,1,2,1,1,5,1,4,1,15,76,5,4,1.0
2001961,16,60,5,2,2,2,4,3,1,5,4,2,4,5,3,2,1,2,4,1,5,1,4,3,11,46,5,4,1.0
2001962,9,60,8,8,5,3,1,1,3,2,3,4,2,1,3,1,5,2,3,5,4,2,1,1,5,29,10,10,1.0
2001963,10,33,1,3,2,2,1,3,1,1,2,1,1,5,1,1,1,2,4,5,1,4,1,1,5,19,1,8,1.0
2001964,14,84,5,3,2,5,1,3,1,5,1,2,2,5,1,4,1,2,4,5,1,1,4,1,13,71,8,6,1.0
2001965,5,28,6,5,2,2,2,5,3,4,2,2,3,5,3,2,3,3,4,3,2,1,3,1,6,37,5,6,1.0
2001966,10,63,8,5,2,5,3,3,1,5,3,3,1,5,3,4,1,4,1,5,1,4,4,3,10,64,9,8,1.0
2001967,20,97,1,1,3,2,5,3,5,5,3,1,1,5,3,4,1,2,4,5,5,1,3,5,17,71,3,3,1.0
2001968,12,48,7,6,2,2,5,3,3,5,3,2,2,5,3,2,5,3,5,1,5,2,5,2,7,43,6,8,1.0
2001969,10,50,5,6,2,2,3,3,3,5,3,1,1,5,1,4,1,4,5,1,1,1,4,4,10,50,6,6,1.0
2001970,17,53,4,3,2,2,3,3,1,5,1,3,2,5,3,1,2,4,4,1,5,1,4,2,12,50,5,7,1.0
2001971,15,75,4,6,2,2,1,3,3,5,3,2,5,5,3,4,5,2,4,1,5,1,4,1,10,45,8,6,1.0
2001972,10,51,6,7,1,2,3,3,3,5,4,2,1,1,3,4,1,5,5,5,5,3,1,4,10,49,6,8,1.0
2001973,18,85,4,2,2,2,1,3,3,5,1,2,1,5,4,4,1,4,4,1,5,3,4,1,13,81,9,7,1.0
2001974,18,79,5,2,2,2,1,3,3,5,3,2,3,5,2,4,1,4,2,1,5,1,4,3,17,74,5,3,1.0
2001975,12,50,2,4,2,5,2,3,1,5,2,2,1,5,2,4,1,1,4,1,5,1,4,2,5,13,2,8,1.0
2001976,15,75,6,4,2,2,1,3,3,5,1,2,1,5,3,4,1,2,4,1,5,1,4,1,15,80,7,5,1.0
2001977,16,80,6,4,2,2,1,3,3,5,4,1,3,5,2,4,1,2,4,5,2,1,4,5,15,74,6,5,1.0
2001978,15,80,3,1,2,3,1,3,3,5,3,1,2,5,5,4,3,2,4,1,1,1,4,2,10,33,3,4,1.0
2001979,18,89,6,2,2,5,5,3,1,4,1,1,4,5,4,4,5,2,4,1,2,1,1,2,16,78,8,4,1.0
2001980,10,50,4,2,3,2,2,3,3,2,2,3,2,2,1,4,5,2,4,5,5,4,4,3,5,40,5,5,1.0
2001981,15,70,5,3,3,2,1,3,3,5,4,2,1,5,3,3,5,2,5,5,1,1,5,1,13,65,6,6,1.0
2001982,12,58,5,6,2,2,3,3,1,5,3,2,3,5,2,4,5,1,4,1,2,1,3,4,9,32,5,6,1.0
2001983,15,70,4,3,2,2,3,3,1,5,3,1,4,5,3,4,3,4,3,5,4,1,4,2,9,25,5,8,1.0
2001984,14,33,5,8,2,5,3,3,3,5,3,3,1,5,5,4,3,4,4,5,1,2,5,4,12,47,2,7,1.0
2001985,20,95,5,1,3,2,5,3,3,5,2,2,2,5,3,4,5,2,4,5,1,3,4,5,18,95,6,5,1.0
2001986,15,70,6,2,2,2,5,3,1,1,3,2,2,5,1,4,5,2,4,4,5,1,4,1,15,70,5,3,1.0
2001987,15,60,6,3,4,5,1,3,3,5,4,2,2,5,3,4,1,2,5,1,5,1,4,4,14,40,8,7,1.0
2001988,15,67,3,4,3,5,3,3,1,5,3,3,3,5,3,4,3,2,3,5,5,1,5,4,2,13,9,10,1.0
2001989,9,59,8,8,3,3,1,4,1,5,2,3,1,3,3,3,2,3,1,4,5,1,5,2,4,54,8,7,1.0
2001990,20,80,3,1,2,2,1,3,3,5,4,2,1,5,3,4,5,4,4,1,1,1,4,3,18,74,3,2,1.0
2001991,18,75,5,3,2,2,1,3,3,5,1,2,3,5,5,4,5,2,4,1,5,1,4,4,18,71,5,3,1.0
2001992,19,90,6,3,2,2,3,3,1,5,3,2,1,5,2,1,5,2,4,1,5,1,4,1,16,82,7,4,1.0
2001993,10,61,5,5,2,2,1,3,1,5,4,2,1,5,5,1,2,4,1,1,5,5,1,4,8,39,5,5,1.0
2001994,18,30,5,3,5,2,2,3,3,5,2,2,3,5,4,4,5,2,4,5,5,1,4,2,17,25,5,3,1.0
2001995,17,60,5,4,3,2,2,3,5,4,3,2,4,5,3,2,5,2,4,5,5,1,4,4,17,70,7,8,1.0
2001996,13,53,5,4,2,2,1,3,3,5,3,2,2,5,3,4,1,4,4,5,2,1,1,4,11,40,7,7,1.0
2001997,15,81,5,4,2,2,5,3,1,5,3,2,3,5,2,2,5,4,4,1,1,1,5,5,14,57,7,6,1.0
2001998,12,55,5,4,3,2,1,3,3,5,3,1,1,5,3,1,1,2,4,3,1,3,4,1,4,10,6,7,1.0
2001999,16,81,7,2,2,2,1,3,3,5,2,2,3,5,4,3,1,2,4,1,5,1,4,1,16,80,7,2,1.0
2002000,14,61,8,5,2,2,1,3,1,1,4,1,2,5,3,4,5,4,1,5,4,1,4,1,13,77,8,6,1.0
2002001,18,87,5,2,2,2,1,3,1,5,1,2,1,5,3,4,2,2,4,1,1,1,4,1,18,87,5,2,1.0
2002002,16,72,3,3,2,1,3,3,3,5,1,2,3,1,2,4,5,2,4,5,2,1,1,4,7,32,6,5,1.0
2002003,15,67,5,4,3,2,3,3,3,5,4,2,4,5,4,4,5,3,4,4,1,3,4,1,13,59,7,8,1.0
2002004,12,75,5,4,2,2,3,3,3,5,2,2,3,5,5,4,1,4,4,1,5,3,4,2,7,27,7,8,1.0
2002005,17,77,6,4,3,2,1,5,3,5,3,2,2,5,3,4,3,4,5,1,2,4,4,2,8,57,7,4,1.0
2002006,12,50,4,4,2,2,1,3,3,5,4,2,1,5,5,4,1,2,2,5,1,1,4,2,7,20,5,7,1.0
2002007,17,71,7,8,2,2,1,3,3,5,3,2,4,5,5,4,5,1,5,4,5,1,1,4,14,70,7,8,1.0
2002008,16,80,6,3,5,2,1,3,3,5,3,2,2,5,2,4,1,2,4,1,1,1,4,1,16,80,6,3,1.0
2002009,18,86,6,3,2,1,1,3,1,5,3,2,3,5,2,4,5,3,4,4,5,3,4,1,10,41,8,7,1.0
2002010,10,40,6,7,3,5,1,3,3,5,4,2,3,5,3,1,1,5,4,5,1,1,4,5,10,50,5,5,1.0
2002011,15,51,6,5,4,3,3,3,4,5,2,2,3,5,5,1,2,4,5,3,4,4,1,2,10,47,8,7,1.0
